customer_id,first_name,last_name,customer_city,cpf,country_name
c94fbfbb-5d45-5f89-a3f2-a67a9f9c2695,Sandra,Vanmeter,451427799796135680,86707935313,Brasil
4abf3442-2956-5570-902b-96cc496e6acb,Kenneth,Farrow,2977506578533720576,2419121502,Brasil
11eb5890-3c27-596f-927b-63de1a78a0ef,Charlotte,Thomas,246693306700489120,36908951486,Brasil
8e634997-bee8-519f-8bd2-13c05b29ee46,Victor,Crochet,2305672598709218560,33084623190,Brasil
bfcbefa3-c09c-5875-a8c1-fb7b902efad2,Peggy,Terwilliger,1734898293086970880,64770219428,Brasil
c412fcf5-5d0a-506b-b04e-a9fcaa49ccde,Isabel,Restrepo,1841626554655711232,46318689289,Brasil
5d51c270-f284-54dd-8c1c-ad7ddd312a64,Erich,Salter,2347984814831941632,15401579568,Brasil
29db8680-919f-5e38-b4fa-c8cf55552271,Cynthia,Hartwell,1215291016113604608,32613655291,Brasil
faf1ee05-f4d1-5c4e-9f13-3f1290ca73b5,Lori,Dolan,1279915472769257984,20215212729,Brasil
3944c1bd-79e8-555c-892a-008953064496,Kenneth,Link,1080025119332160000,59125466954,Brasil
4291428d-1dcd-5548-8f97-4712b4e5a3ee,Kathleen,Anderson,1841626554655711232,76451211888,Brasil
d7c510d9-5e42-5a95-9f83-a48d9610ec8b,Anthony,Stevens,2189119023493045504,9419353048,Brasil
ae40ec84-0895-5af1-a2da-e157d602d886,Robert,Desir,1798616532090246656,43038646804,Brasil
ecb66a38-0bb6-54dc-a63b-f0ff212d9303,Gladys,Muise,3134252676592828928,53497891719,Brasil
3d9b4310-fcc1-5a6f-a150-a4f38d716bc2,Joseph,Kincheloe,210857954404330624,81555136084,Brasil
5084a74b-df0c-5274-acec-75c594a5607c,Sage,Ortiz,1450636388784388608,3862288431,Brasil
dca47444-6b43-509a-be3f-a700227ef073,Theresa,Swartz,1734898293086970880,41466518244,Brasil
153bfb5f-59c0-50bd-96b5-f377430d92f6,Josephine,Lehman,1364593565319715840,77921806621,Brasil
ac051f04-384a-5560-a3ad-50d5ee39668c,Brian,Miranda,1653463615035444992,59685388839,Brasil
29284cf3-b464-5db0-b9cb-12cb050cf35b,Alisa,Pereira,91491305076835680,12525445477,Brasil
85d5db3b-cea5-5290-b84d-d4ff56674a97,Barbara,Velasco,963572295588270720,97372961196,Brasil
c49590ac-7fb2-53ac-beb3-5c38354b489a,Georgia,Danielson,763355103850495744,42591577147,Brasil
f8b32dc2-ba7d-55b3-b0a1-adbd6f0a4b5a,Vera,Congdon,1450636388784388608,49122595636,Brasil
c66e8af9-6cfa-5cc7-9fd7-852c1405529d,Mark,Sawyer,1609544977886256640,19266492186,Brasil
a9fd0b32-6c25-5c64-80a7-446a655af304,Alan,Luna,2605786135852360704,7957700442,Brasil
17e9a905-24f3-596f-a415-be4e58883bc5,Jessica,Yoo,2165046127744773888,56794871774,Brasil
f3d7992c-0a54-56f9-95e1-b7f3a7ef18b0,Pamela,Hurtado,1182080295858542080,82055322573,Brasil
08251e48-51be-5ab3-849b-05dbf5a32565,Bonnie,Pate,3194558912146412032,18274284688,Brasil
7f189c1b-e5a1-5481-a5ad-aeca8456a4a7,Wm,Bowman,2189119023493045504,48825752699,Brasil
ee471cb1-4728-5b5d-ad54-d50436b0ba6b,Pearl,Carlson,1605426359407620608,69980682649,Brasil
8deb6725-c5c7-5f31-a3fe-e6a791e46e68,Terri,Simard,2905840547257075712,39488360601,Brasil
768fa733-a5fd-5b96-acdd-7c515a1bc1a9,Arthur,Metz,2189119023493045504,91274192424,Brasil
cba688af-365a-564b-a6fb-6a08e9eedb18,Donna,Jeffers,690416024023401088,13618063135,Brasil
3fab9dbf-d389-5625-a703-910d085723f9,Calvin,Jones,767525638579703168,25117378307,Brasil
44aa0fdf-c234-5955-9ef3-ad636df34af0,Melinda,Caponera,1609544977886256640,88814713362,Brasil
067537c4-0ef6-547e-9286-6fda197ee7a4,Frances,Kirtland,2868789524572999680,4446593934,Brasil
843aaaa1-9ec0-5aa5-a55d-f729cadce501,Marilyn,Stilwell,2957391764501020160,29039514896,Brasil
22b828d7-84d3-5371-906c-006a87dd7928,Emily,Thompson,1483895789715967488,31373707111,Brasil
ee056b2c-f418-5a9b-bf0b-03de856aea5a,Shirley,Lackey,1795866970023794944,14238204263,Brasil
8d45c946-34d8-530d-8f8e-28fd241bf48e,Dianne,Melgar,1957656960675214848,84352053801,Brasil
88303ddc-ee18-5ef3-a1e7-d365125c3841,Olive,Chavez,2314100420255100928,74519039511,Brasil
76876abe-8d3b-5768-81a4-6c7ea1be298b,Jose,Kitchen,1798616532090246656,77133179963,Brasil
e8543c0e-42ff-59d6-bee0-6b0a21b37fdd,Ernest,Harris,3256039094946646016,21781644969,Brasil
b8bfc8d5-b9d9-5648-9832-6ad8621ceaa6,Hazel,Duane,2156460249868744192,87253186495,Brasil
9d7d880b-9d85-50a0-ba2b-b624ef43c0d5,Gertrude,Nelson,1749955482489268736,39667255924,Brasil
bbc39211-bcfb-57eb-9264-93e4323786dc,Kelly,Quimby,335180259566128320,43017632226,Brasil
88ee57ef-b055-5f9d-a5b3-8389ba120445,John,Lee,2895150467704040448,4393724621,Brasil
fc5abf57-57b2-57c1-928e-25bd5810128e,Daniel,Stahlberg,1957656960675214848,62408054056,Brasil
bc079d6d-dcaf-520c-ad33-f394aae70b58,Tod,Santiago,1073152763485539328,38755462919,Brasil
8fadaf45-b9d0-5b6e-b432-446e22ca9e3c,Marvin,Luna,1364593565319715840,45455240628,Brasil
46dae6dc-b5a6-558a-b9c1-bed362aefaa7,Gary,Ramirez,1080025119332160000,80972481812,Brasil
7c02f47b-63be-52c0-a3d6-1a6efb278692,Alex,Duncan,2314100420255100928,51225267637,Brasil
8ddd0920-ab17-5e95-b814-e6380f93fe20,Bernice,Jackson,137537107817900848,4384498084,Brasil
cf898951-0aeb-567e-83b7-c9ec1485a39c,David,Traughber,686062249442351616,34609830498,Brasil
127045a0-6984-51c7-8e6d-b5bca452037d,Jean,Das,1921225309723775488,31664749639,Brasil
b66e4803-983d-53b8-bc38-977a27c13015,Helen,Hearn,451427799796135680,82100808893,Brasil
1aadb2ce-c367-53fd-aecb-b163a8e7c903,Rebecca,Spruill,1469385721771174656,46225542445,Brasil
bee26adf-bdc4-529c-bed5-3a38f8c207c3,John,Garlock,1921225309723775488,40752938399,Brasil
847a6ccf-3db7-5470-8670-f8b2264cb466,Dean,Norville,963572295588270720,70169523931,Brasil
a998195a-d587-5985-8895-99abe5bb6504,Michael,Becerra,2405614751253757952,50026320178,Brasil
a50e6484-6974-5f2e-9481-dc72bf4354fa,Katherine,Thomas,2969584894944394752,54566571991,Brasil
87342262-e8d5-5bef-9b47-754c7e64be30,Linda,Hess,734098586660329088,59466440606,Brasil
2b78ab96-3b07-5652-b837-e9356b280afe,Henry,Miller,890338409620716288,36034005546,Brasil
02650159-6a1c-5b06-a9d7-93ee788023bc,David,Villanueva,505043614614216704,11814815156,Brasil
77f40267-76e3-5761-adba-9c0f97711f56,Stephen,Hare,2603189803548619776,68202141358,Brasil
1b8f285f-3076-5bfe-bd41-239ca2617694,Miguel,Sansone,977851871542552192,62461359495,Brasil
6c6c6de3-f09c-5423-837d-ae6f61fbc8c9,Deborah,Tomidy,1384495316185346816,71696177371,Brasil
3d349817-3672-5f13-a4a0-79f174a7be89,Robert,Bowdre,1605426359407620608,61888987409,Brasil
cea1315c-d781-5e62-92ac-946830fb427c,Robert,Toney,1878643051950861056,20676105443,Brasil
7c33c980-e534-559a-a384-b64982386d8a,Grace,Ayers,734098586660329088,12277181343,Brasil
287dffd8-232a-5a53-bf81-7146619cd5a1,Randy,Armagost,335180259566128320,99097873245,Brasil
5c2ff678-e752-599b-ad5e-3d2fb7187106,Iola,Cramer,1384495316185346816,3929339148,Brasil
ed2eb0cc-7f29-5614-916b-f4859f4ba7dc,Della,Felberbaum,2868789524572999680,70532867330,Brasil
456d10cc-1125-5bf2-a0c9-06973e90ab0a,Jeremiah,Shipley,767525638579703168,25744314112,Brasil
8be55599-0c0a-5289-bc82-8805fc73b812,William,Gay,1483895789715967488,8770474761,Brasil
169627d5-bad7-5c5a-b3dd-4129588978f6,Louis,Horn,2569454591546378240,15207510412,Brasil
7a1982dc-2f72-5e62-9f95-52fd2201c14b,Christy,Borne,228023156652539424,90269345133,Brasil
32e4bd8b-3b88-51da-991e-986c94dc7b79,Patrick,Grindle,2569454591546378240,65439488202,Brasil
bbbad43b-48fd-50cb-9b35-2c2592bf10d8,Scott,Vogel,1749955482489268736,55207675689,Brasil
04c3b44d-1787-5404-ac3f-87a10c04eb02,Doris,Hale,2396723559861286912,27493522561,Brasil
6864631b-4122-589f-9aa2-10067e28bebd,David,Campbell,596074953162800768,43034767631,Brasil
be396578-fb5b-5a96-825d-4bd5d19ee072,Gary,Burkhead,818251018164298240,11145764865,Brasil
ff564476-b6d3-5a51-918c-058bf40ff7d5,David,Parker,2189119023493045504,6880421038,Brasil
1f1e1bfa-7511-581d-a600-f17316de3f98,Roseanne,Hinkel,2603189803548619776,57544894217,Brasil
cdd6a7ef-cec3-5b58-8775-ef7d4a613a28,John,Jacobson,1512698933146656256,16072826954,Brasil
27e0795a-cac8-5b72-8776-e9512025f470,Gary,Garfield,2189119023493045504,99346955487,Brasil
73adacc1-01f3-5545-8eba-81a2f990efc4,Frances,Comnick,303777098161103424,83098213456,Brasil
ecec3119-7ea9-57d9-81a5-8697230fbb4c,Ray,Ibach,1539235034717294592,34651123244,Brasil
24182a4c-71fa-5409-866c-4c03904e7ffe,Jonathan,Edwards,1512698933146656256,14914946345,Brasil
1af484ba-c51d-59c0-a676-960f585114df,Emma,Gaskin,2957391764501020160,17155168432,Brasil
3f5a55dd-171f-522d-8673-61e61c2beb8d,Terry,Kauffman,840960326226176896,85889227775,Brasil
c264a5da-036a-583b-8147-9d82009603eb,Gilbert,Alvarado,1886604048862594048,16001956749,Brasil
a85f3d7a-b57e-59de-b351-3a59d8e45064,Catrina,Whalen,1968641736195963392,62315262,Brasil
800fae88-ec70-5517-b6b6-892163caf480,John,Hudson,1080025119332160000,39642160083,Brasil
7aab2ca5-92ac-5986-8732-9fa069f04e7d,Susan,Brescia,1798616532090246656,49937563017,Brasil
0d96ba3f-5012-5111-87a0-0c3d1b854fc7,Dixie,Tillman,722317764079909120,63025467992,Brasil
9eb97e95-dc15-592a-854b-3514008752a6,Antoinette,Lococo,1539235034717294592,3020355177,Brasil
8b2721b2-d5f3-5027-8211-d7cb18db588b,Merry,Parsons,2165046127744773888,11723248514,Brasil
647a89be-9614-5789-9246-110828a683fd,Anthony,Beagle,2164285134530103296,66948941714,Brasil
66fd4d7b-0d9f-54c4-a67e-1be2efb08920,Amanda,Weldon,1073152763485539328,19315903967,Brasil
aa80c7e7-dc47-5e01-ab77-6b2aa940ad59,Marlene,Deleon,1364593565319715840,2741301988,Brasil
1e319674-7dfc-5389-8f48-193bf646df82,Kelly,Phillips,2605786135852360704,16631060058,Brasil
9eb97369-909a-530c-9129-bc6e6ea0bb70,Tyson,Jones,2189119023493045504,11491856332,Brasil
be62a745-fce8-5e1d-9c96-2435613d369e,Mae,Hamilton,3287372803312445952,71459096015,Brasil
1b0c2824-3e4a-5e21-9290-f701322e8a2a,Bruce,Clark,91491305076835680,79995143069,Brasil
b36ef2f2-e1fa-5754-bce1-48dc2c77f066,Kerry,Cunningham,2215180425815138560,32705704259,Brasil
25628e83-4a5c-529e-9b40-1bcc7cce8381,Phyllis,Harris,1795866970023794944,12174008252,Brasil
16b8594c-5ddd-515e-8d29-600eeb6173fd,Connie,Martin,1886604048862594048,33092046573,Brasil
c6487055-f1f0-59b1-9f5d-b2476106245f,Peter,Gonzalez,210857954404330624,91696924560,Brasil
1b8be9b4-5c41-5480-a23a-07084e8db56f,Wanda,Hoke,1111016623763082240,18609271962,Brasil
81e34ea7-bdb5-5f0f-911e-63a6611511ad,Nora,Flores,2968414521540221440,45245589194,Brasil
645cb3ee-b3fe-52db-93ae-71aca3e1a5a5,Esther,Aleman,977851871542552192,71399693496,Brasil
f9f4167c-5436-5f31-a38b-9af955b856c4,Randy,Zapata,734098586660329088,68450245556,Brasil
75f8c5fc-e9fa-5967-a117-951b2cd26238,Michael,Michalski,3134252676592828928,58750468093,Brasil
7c60f531-fbdc-5308-86a5-be1de231d06e,William,Lenard,1459542774468093184,87499117390,Brasil
b13be194-3e8b-543b-94af-ec1aa7c91b16,Richard,Rodriquez,1653463615035444992,50070626503,Brasil
b68ef0b1-cc81-51fe-8b87-3955ab8daf06,Micheal,Kling,1705407724290829056,24299767513,Brasil
89d65380-3b60-5812-8a1a-c5336bcf64d5,Christine,Melancon,2347984814831941632,17923115386,Brasil
c8f73eea-21f9-5703-9eed-12ec86292b3d,Robert,Gibbs,1416786182863641856,70574444241,Brasil
4bb8ae5c-0e7a-55b0-9fc7-d39d5ce8160b,Penny,Collins,1512698933146656256,85707961103,Brasil
9e1dcb7b-a6b2-54d9-9aa9-1611a7c39114,Raymon,Hines,2569454591546378240,74384298221,Brasil
a465a0de-1bce-55ed-b20f-3605c10388f6,Kevin,Owens,1073152763485539328,21308559856,Brasil
accdb555-a033-50da-ba9b-1a4649ada737,James,Hall,246693306700489120,28149025119,Brasil
38542349-c568-5adc-a3af-901f546823b1,John,Aguas,318906876670519168,16857221630,Brasil
26b070c5-7f9d-5a1d-a5d5-9750da64e4e3,Joseph,Kalman,1364593565319715840,28948006604,Brasil
d8ab9a7d-2df5-533f-b03d-8b6e7d7dc869,Alfredo,Self,1384495316185346816,27304258356,Brasil
cfd1c8ed-a36f-5fd2-bf22-334ad0ea78ac,Jeanne,Harter,1886604048862594048,13895669524,Brasil
a9e78359-a3fb-5127-a485-0bf2b84d3f11,Frank,Johnson,1314342417439959552,27182733446,Brasil
26b49280-3e4c-5ede-8f95-fb201008d562,Nora,Gates,722317764079909120,38146030271,Brasil
cce7a260-a19e-5442-878f-e87341a26409,Tiffany,Kuntz,246693306700489120,27603204326,Brasil
b00eeace-fd58-5429-ab1f-d8777aa86a72,Alvin,Anchondo,157887380164583232,46432239916,Brasil
10411f21-6ba4-5989-b2fd-63bef55ea650,Marjorie,Shaw,1314342417439959552,16341154620,Brasil
41209ece-8a6e-5bc6-a73e-f5a4a0148539,Thomas,Phillips,1886604048862594048,89145617314,Brasil
85fc44be-364a-50bc-a08a-096b36b61137,Paul,Kim,1416786182863641856,32885690241,Brasil
de56e7ea-2938-5bfc-ae15-26d37c9d000e,June,Domingo,1111016623763082240,28744042908,Brasil
4a2ca492-a6f2-5937-834c-082985ac97cb,Stephen,Ulbrich,767525638579703168,73102417809,Brasil
e5ca951b-0a27-59f3-9348-99626e076d2b,Walter,Waterman,840960326226176896,80761782435,Brasil
ad492323-8e9d-5ce3-85c7-8938587547c0,Sheri,Smith,1921225309723775488,3290594931,Brasil
171978ef-1cde-5a8e-82af-b301541c903a,William,Sims,734098586660329088,5971327133,Brasil
b58dd462-3c06-5600-8b5c-fc956592790f,Emily,Owens,1870346298869889024,32281317610,Brasil
a349dccf-94ed-5ea4-a1c2-6e90d19bd8a9,Luis,Thomas,1886604048862594048,43963089636,Brasil
1f9ec678-4b63-5195-b2ef-5bc72514a816,Christopher,Hakimian,977851871542552192,97916629217,Brasil
3e325942-a355-57a2-bb10-e8dc4dd449f2,Diane,Holiday,3103398560085953024,89942150089,Brasil
40092046-eb79-51f7-b15f-939da63d3622,Richard,Riley,890338409620716288,73069990803,Brasil
e54a27cb-0731-512c-ab25-4a2a3ebc914f,Kathryn,Rubinstein,1795866970023794944,3709253454,Brasil
b86fab3c-a86b-5618-8f3c-9302443c0e75,Cassandra,Rhodd,3012365176097625088,56668596864,Brasil
99e3b069-e464-5884-9718-e07609bbdf4f,Ben,Thompson,734098586660329088,67836108146,Brasil
fa0a2ea7-9cf7-515d-a97a-d93da2af074a,Charles,Vance,977851871542552192,3042037970,Brasil
b98e8896-5a4d-5827-8533-e9b7306487a1,Ryan,Oconnor,1968641736195963392,75107313807,Brasil
f83742cb-a4cd-55e2-8c1a-212140dbd10b,Linda,Crispin,3012365176097625088,27435493821,Brasil
95cb7cae-029c-593a-aba4-9c6716240dfb,Sharon,Melton,1073152763485539328,85537414310,Brasil
dca641ad-a207-5f51-a90b-71512dea4129,Amparo,Munroe,2314100420255100928,55346646831,Brasil
19d0fefb-d7e8-50fa-b802-b675afac3ebd,Carl,Helms,1483895789715967488,16596960604,Brasil
ad1cdf90-0975-589a-ac77-d28884803796,William,Maddox,2895150467704040448,31281869995,Brasil
075e660a-659f-5295-9da3-d105df45c754,Lorie,Simpson,977851871542552192,84145165456,Brasil
29c6b360-8628-53e8-b4ad-2725b03193b9,Ronnie,Iraheta,1751285020827958784,97192699552,Brasil
5cd30188-8f83-5e14-b1c3-d7ee4a1731e1,Greg,Olson,2969584894944394752,1405136083,Brasil
1517bda6-b4a0-5e25-8654-529af18dc2b6,Janet,Almaraz,1609544977886256640,15969956515,Brasil
ddb554d1-387b-5ead-89ea-ea1e0fbeef7f,Kathleen,Malone,1968641736195963392,91713040435,Brasil
34effc88-abfe-505b-9078-4930ae2f668c,George,Cole,1111016623763082240,413804013,Brasil
c91ae171-0fb3-5e1a-b80e-5c4e11c99b84,Ngoc,Cox,1080025119332160000,39155400005,Brasil
f93afe2a-6b6a-5844-9056-1df2458c4062,Sharon,Wilson,1993452439314569472,15526339297,Brasil
6f732958-d965-575a-b228-bb2167414e7b,Nancy,Brennan,2949993263072931840,62260485096,Brasil
c050764c-e621-58b9-8f3f-757433262605,Claudette,Moulder,490911661123852864,24838762433,Brasil
6c3b5668-904b-5e43-9a41-6aa5ab01c059,Walter,Loeb,1878643051950861056,96895343776,Brasil
438dcf99-281b-55c4-ad1b-7ad0a91ab3c2,Jill,Nixon,1993452439314569472,26847216223,Brasil
df4f1af6-663f-521a-bfc5-85d576d2ce58,Gloria,Marble,1384495316185346816,30651816212,Brasil
301840ae-660f-512d-8507-3f2a172d9491,Suzette,Stockbridge,1512698933146656256,96626314762,Brasil
834c6be9-7618-504d-9784-12eb2a3a5cff,Maricela,Maltie,2314100420255100928,27318504568,Brasil
af545fdc-45eb-5e0e-a418-aa7d99afcb23,Robert,Riddle,91491305076835680,70341422093,Brasil
c6251ad5-071c-54a2-9cda-1533d6d5b837,Kathleen,King,2840661058008040960,83733316965,Brasil
f7dd0c08-764b-529d-b320-fe9471aef51b,Martha,Ford,1734898293086970880,78684573140,Brasil
c5e559e8-1290-53e2-b5a7-d84c0ac63c52,Lisa,Bourne,2165046127744773888,97733770653,Brasil
c9c1c2c7-6458-5fbf-9e0d-e6aafbf9f0bf,Edith,Foster,1609544977886256640,68110177421,Brasil
dd0d14c6-d9b7-5a6c-8e4e-09f8b4547cf2,Mary,Wilson,2308108248761342464,29370286740,Brasil
e8c1c193-1432-5025-84bb-35fc17bda5cb,Glenda,Bibeau,2215180425815138560,13400705323,Brasil
cba7be1d-636d-571c-9b2a-cb1e510812b0,John,Knapp,60320411916852232,498935536,Brasil
bc5e2d6a-9dbe-5a25-af57-386a4173acac,Eileen,White,60320411916852232,92799568203,Brasil
41b658b7-f93a-5e4c-a971-d0e9d4857086,Paul,Medeiros,2840661058008040960,54723938564,Brasil
e2ad5ca0-9e12-55e8-8702-3b4e84906b1d,Maria,Bybee,890338409620716288,896040083,Brasil
d87e1d76-34ab-52a8-a095-3acb72b7acea,Ron,Chapman,228023156652539424,38808747707,Brasil
fba36269-b507-5d05-9a3f-96a6b7674330,Charline,Sevigny,1111016623763082240,34343709335,Brasil
ad1302a7-59b9-5946-b837-cee08e6158c8,Cynthia,Olivas,3256039094946646016,27255090516,Brasil
40341e4f-4234-5c34-bd01-326c7a647969,Nelson,Powell,490911661123852864,39049921467,Brasil
3fcc14bb-ee1e-51e4-9332-eb68ee452de4,Crystal,Brooks,1957656960675214848,53576007054,Brasil
8c9566b6-2c27-517f-a4d4-3ffcd04fb49e,James,Greer,2868789524572999680,57227406821,Brasil
175a322e-8445-5e24-8025-50817961a2ed,David,Kleinknecht,2308108248761342464,14531106165,Brasil
97d794b2-18b1-5922-9709-f458248c4dca,Debora,Comer,2308108248761342464,93062035188,Brasil
abf4c2fe-17a0-52d4-935a-4886f2983346,Chris,Delarosa,2905840547257075712,83437674362,Brasil
e07064be-ca66-5b01-b9d8-09c293d07a53,David,Moore,1459542774468093184,56377977774,Brasil
53ea0635-c3c4-58d3-91f0-0f2b2c6bd104,Cheryl,Gonzalez,3194558912146412032,97972965462,Brasil
29c9d422-df00-5fe4-bbb1-59281c2f38d2,Robert,Stanley,157887380164583232,54408755794,Brasil
670cd2bc-fc16-5472-af07-9fa02c1bd3d1,Winnie,Monette,486800386921156224,93911959713,Brasil
49541c7a-96e9-5093-a360-712df9d820e5,Minnie,Fields,1886604048862594048,90441530891,Brasil
f8e15d84-f587-5986-a20d-e0629c2c59fb,Joel,Valdez,840960326226176896,91094837722,Brasil
fe856d78-99de-5422-9fa0-f3db74cceecc,Carol,Bonilla,2347984814831941632,1731903108,Brasil
a798cd46-99fa-5e37-9ea6-7353af8b774c,Blanca,Zuniga,2263771903449998336,74054282030,Brasil
792936c3-f95a-56de-b7ec-b6dff85f5af7,Bettie,Taylor,2977506578533720576,7181291884,Brasil
7b835f31-d2b3-5425-848f-fa998107a631,Melissa,Stevens,335180259566128320,14070951559,Brasil
8e309276-6dba-5e0d-83e1-ba869bd699e1,Nellie,Stevenson,690416024023401088,80041319428,Brasil
55f48c33-8541-5ee6-8e3c-658208c833d3,Cynthia,Crosby,1605426359407620608,16355365847,Brasil
0ff874cb-e9fa-5589-bf34-322192f1bf76,Ashley,Perrone,346784544127578816,70012546034,Brasil
23a4071f-86fb-5e4c-8b3e-24b149c889b7,Teresa,Hall,1512698933146656256,82071375707,Brasil
98656e86-a3d2-5358-9d8e-e5c344641514,Rosemary,Hester,1957656960675214848,34943382208,Brasil
1548e45b-680a-56f3-9972-ec706bdd3abb,Mona,Salazar,1314342417439959552,35108407228,Brasil
96ac310d-3e73-5fa0-9590-d19b506aa1de,Brady,Heier,333455470664516032,36646916109,Brasil
248dc6a7-d634-5b83-bc72-2c836eecc016,Ella,Washington,3134252676592828928,3232058874,Brasil
1b0ac117-51cc-593a-9a1a-d49907945440,Greg,Ruck,1921225309723775488,26384043986,Brasil
5b6d802b-ae1d-5f3d-8317-0b6c7e626704,Jennifer,Obrion,1705407724290829056,70160778610,Brasil
e84898c3-59c4-5dca-9ef6-61725e7c40a7,Gloria,Winger,2569454591546378240,32813078488,Brasil
fa2b9db1-2ae6-5556-880c-21f73b06c075,John,Mitchell,2213172187104051200,40507301087,Brasil
c9f54f11-0e33-5a30-bd93-dc64fa13b955,Adam,Unger,335180259566128320,98410042182,Brasil
c1b74aea-fe74-5841-bea7-dabee008fc87,John,Corey,2165046127744773888,85574922868,Brasil
56bef0bd-5963-53cd-b8df-e0d0d801fe3a,Alfred,Bradford,1087308680782584576,17322799325,Brasil
2a688ba8-dc4c-562c-9551-f6c0e8b2ad41,Tammy,Mccleskey,1182080295858542080,51201030487,Brasil
6fe88016-84c6-5d5d-a76e-0da75bbdcb3f,Chris,Hewitt,1073152763485539328,62941971606,Brasil
23054a98-9e5b-5d4d-b526-321415f8f215,Celina,Daniel,2314100420255100928,8794608984,Brasil
1de3f13c-1823-5526-b639-bfc032551bfe,Anna,Light,346784544127578816,9068654807,Brasil
0bdc3357-55f4-5a8a-9640-2446057234d4,Loretta,Mcbain,596074953162800768,73444252721,Brasil
ffeca479-ef9f-5631-bea9-cff56f8d5760,Mark,Perkins,2396723559861286912,21083114807,Brasil
fc41799a-b7e9-5678-8ffa-5dc07090330f,Erin,Mcdaniel,767525638579703168,59571273871,Brasil
605081fd-0dff-552f-ba7b-d74620f11a82,Gene,Byler,2165046127744773888,63529403504,Brasil
01b67046-433e-5924-b782-9cd13589b805,Alexandria,Gowen,1886604048862594048,42607473369,Brasil
70186c07-833e-5d2f-af0d-aa820f417f96,Paul,Gaston,1734898293086970880,99736916887,Brasil
6c479ff4-ebac-5807-b71d-dfc6cb023c9f,Helene,Johnson,763355103850495744,93219185813,Brasil
abe859bd-55ea-5f42-85ec-921d196567a0,Brandon,Hamilton,2305672598709218560,24159879133,Brasil
c89af142-40e2-5288-bf82-7be831189ee0,Jean,Allen,451427799796135680,75015729361,Brasil
9439946f-1a2b-5585-a6bb-29e8e2f8460e,Pamela,Conger,1080025119332160000,79173347762,Brasil
bf876963-cc23-52e6-83b5-6f9c72be3d61,Linda,Thacker,2868789524572999680,54094654171,Brasil
4a647304-1c0a-50d0-93e0-3b7a019d1cf0,Marie,Grinder,1469385721771174656,31069142701,Brasil
159d0550-8b77-5e88-ba48-05f7792311bf,Timothy,Royston,1483895789715967488,5384988796,Brasil
5fabc373-9b30-5300-978c-1221d422ff98,John,Osborne,3194558912146412032,34219630425,Brasil
9a4c63b3-bcb1-55e4-b395-46fd26f6c516,Flora,Sevick,1653463615035444992,67579416349,Brasil
1c453981-de9a-59c8-abe5-eb4db49a3a77,Chester,Birdsong,1080025119332160000,28472041535,Brasil
6820ac4d-a81f-5fb8-80c9-8659e1fa158f,Jocelyn,Curtis,963572295588270720,31870668381,Brasil
